name,decade,population,1 per state,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
Kentucky,1950,"2,944,806",1,2082292.292,1202212.015,850092.2684,658478.6397,537645.5579,454393.4308,393516.2544,347048.7153,310409.8076,280776.2354,256312.4629,235773.174,218283.5435,203210.92,190086.4099,178555.091,168343.3542,159236.8714,151065.3604,143691.8195,137004.7743,130912.5948,125339.267,120221.2015,115504.7943,111144.5401,107101.5587,103342.4313,99838.27369,96563.99281,93497.684,90620.1403,87914.44947,85365.66122,82960.51068,80687.18737,78535.14121,76494.91872,74558.02412,72716.80106,70964.33146,69294.34856,67701.16207,66179.59334,64724.91914,63332.82268,61999.35075,60720.87631,59494.06548,58315.84851,57183.39413,56094.08686,55045.5068,54035.41169,53061.72092,52122.5012,51215.95376,50340.40285,49494.2854,48676.14169,47884.60696,47118.40381,46376.33533,45657.27883,44960.1802,44284.04875,43627.9525,42991.01389,42372.4059,41771.34842,41187.10498,40618.97977,40066.31484,39528.48757,39004.90832,38495.01831,37998.28759,37514.21321,37042.31752,36582.14665,36133.26895,35695.27375,35267.77002,34850.38526,34442.76439,34044.56876,33655.4752,33275.17513,32903.3738,32539.78945,32184.15265,31836.20565,31495.70168,31162.40445,30836.08756,30516.53398,30203.53562,29896.8928,29596.41389,29301.91488,29013.21902,28730.15646,28452.5639,28180.28429,27913.16657,27651.0653,27393.8405,27141.35732,26893.48585,26650.10088,26411.08169,26176.31187,25945.67907,25719.07491,25496.39475,25277.53753,25062.40564,24850.90476,24642.94374,24438.43445,24237.29165,24039.4329,23844.77842,23653.25099,23464.77587,23279.28066,23096.69525,22916.9517,22739.98417,22565.72885,22394.12386,22225.10919,22058.62662,21894.61969,21733.03357,21573.81506,21416.91251,21262.27574,21109.85603,20959.60603,20811.47975,20665.43247,20521.42074,20379.40228,20239.336,20101.18192,19964.90115,19830.45584,19697.80916,19566.92526,19437.76923,19310.30707,19184.50568,19060.33282,18937.75706,18816.74779,18697.27517,18579.31011,18462.82426,18347.78997,18234.18027,18121.96886,18011.13009,17901.63892,17793.47093,17686.60227,17581.00967,17476.67041,17373.56231,17271.66371,17170.95344,17071.41084,16973.01573,16875.74836,16779.58947,16684.52021,16590.52216,16497.57733,16405.6681,16314.77728,16224.88801,16135.98385,16048.04868,15961.06674,15875.02263,15789.90125,15705.68784,15622.36796,15539.92744,15458.35246,15377.62944,15297.74511,15218.68647,15140.44077,15062.99556,14986.33859,14910.45791,14835.34177,14760.97869
Kentucky,1960,"3,038,156",1,2148300.71,1240321.993,877040.0922,679352.3342,554688.8581,468797.6485,405990.6728,358050.1183,320249.7616,289676.8086,264437.5375,243247.1556,225203.1059,209652.682,196112.1265,184215.2661,173679.8185,164284.6613,155854.1143,148246.8331,141347.8093,135062.5084,129312.5068,124032.1993,119166.2825,114667.8088,110496.6654,106618.3741,103003.1351,99625.0599,96461.54946,93492.78797,90701.32706,88071.74253,85590.349,83244.96161,81024.69585,78919.79854,76921.50461,75021.91501,73213.89233,71490.97117,69847.28086,68277.47858,66776.69138,65340.46562,63964.7228,62645.72087,61380.02028,60164.45397,58996.10093,57872.26275,56790.44282,55748.32781,54743.77116,53774.77828,52839.4934,51936.18764,51063.24836,50219.16959,49402.54331,48612.05161,47846.45964,47104.60914,46385.41257,45687.84783,45010.9534,44353.82392,43715.60613,43095.4952,42492.73131,41906.5966,41336.41226,40781.53592,40241.35928,39715.30582,39202.82879,38703.4093,38216.55459,37741.79635,37278.68928,36826.80968,36385.75413,35955.13833,35534.59593,35123.77754,34722.34976,34329.99423,33946.40683,33571.2969,33204.38646,32845.40958,32494.11168,32150.24896,31813.58786,31483.90448,31160.98411,30844.62074,30534.61669,30230.7821,29932.93462,29640.899,29354.50679,29073.59595,28798.01063,28527.60078,28262.22198,28001.73512,27746.00615,27494.90591,27248.30984,27006.09784,26768.15401,26534.36653,26304.62743,26078.83246,25856.88091,25638.67549,25424.12213,25213.12992,25005.61091,24801.48006,24600.65506,24403.05623,24208.60647,24017.23109,23828.85774,23643.41634,23460.83896,23281.05977,23104.01492,22929.6425,22757.88246,22588.67653,22421.96815,22257.70244,22095.82609,21936.28735,21779.03595,21624.02305,21471.20118,21320.52423,21171.94733,21025.42691,20880.92054,20738.387,20597.78614,20459.07893,20322.22737,20187.19446,20053.9442,19922.44151,19792.65223,19664.54311,19538.08171,19413.23646,19289.97657,19168.27203,19048.09359,18929.41273,18812.20161,18696.43312,18582.08077,18469.11875,18357.52184,18247.26546,18138.32559,18030.67879,17924.30217,17819.1734,17715.27062,17612.57254,17511.05831,17410.70758,17311.50046,17213.41751,17116.43974,17020.54857,16925.72583,16831.95378,16739.21503,16647.49262,16556.76991,16467.03066,16378.25896,16290.43924,16203.55628,16117.59516,16032.5413,15948.38039,15865.09846,15782.68181,15701.11702,15620.39095,15540.49072,15461.40374,15383.11765,15305.62034,15228.89996
Kentucky,1970,"3,218,706",1,2275968.839,1314031.222,929160.3878,719724.5416,587652.6274,496657.1183,430117.6815,379328.1399,339281.4026,306891.5757,280152.3978,257702.7247,238586.3623,222111.8156,207766.5789,195162.7179,184001.175,174047.6872,165116.1339,157056.771,149747.7555,143088.935,136997.2252,131403.1222,126248.0362,121482.2294,117063.2054,112954.4369,109124.3534,105545.5276,102194.0177,99048.83014,96091.47971,93305.62555,90676.76902,88192.00114,85839.79054,83609.80446,81492.75693,79480.27948,77564.81054,75739.50049,73998.12978,72335.03808,70745.06287,69223.48581,67765.98603,66368.59913,65027.68112,63739.87675,62502.09141,61311.46634,60165.35657,59061.31128,57997.05634,56970.47864,55979.61212,55022.62516,54097.80929,53203.56903,52338.41269,51500.94406,50689.85488,49903.91805,49141.98143,48402.96217,47685.8416,46989.66056,46313.51509,45656.55252,45017.96788,44397.00065,43792.93168,43205.08044,42632.80245,42075.48695,41532.55469,41003.45596,40487.66869,39984.69675,39494.0684,39015.33472,38548.06835,38091.86212,37646.32794,37211.09565,36785.81202,36370.13978,35963.75675,35566.35497,35177.63997,34797.32999,34425.15533,34060.85772,33704.18969,33354.91405,33012.80333,32677.63928,32349.21246,32027.32174,31711.77393,31402.38337,31098.97159,30801.36693,30509.40425,30222.92463,29941.77503,29665.80809,29394.88179,29128.85929,28867.60864,28611.00258,28358.91835,28111.23746,27867.84554,27628.63214,27393.49057,27162.31774,26935.01402,26711.48306,26491.63173,26275.36989,26062.61036,25853.26873,25647.26331,25444.51496,25244.94706,25048.48534,24855.05785,24664.59483,24477.02865,24292.29372,24110.32641,23931.06499,23754.44955,23580.42193,23408.92568,23239.90595,23073.3095,22909.08457,22747.18088,22587.54957,22430.14313,22274.91536,22121.82134,21970.81738,21821.86097,21674.91074,21529.92643,21386.86886,21245.69986,21106.3823,20968.87997,20833.15764,20699.18096,20566.91647,20436.33155,20307.39442,20180.07408,20054.3403,19930.16363,19807.5153,19686.36728,19566.69221,19448.46338,19331.65473,19216.24084,19102.19686,18989.49855,18878.12223,18768.04478,18659.2436,18551.69663,18445.38231,18340.27956,18236.36779,18133.62687,18032.03713,17931.57932,17832.23462,17733.98465,17636.8114,17540.69727,17445.62504,17351.57786,17258.53924,17166.49304,17075.42347,16985.31506,16896.15269,16807.92152,16720.60705,16634.19507,16548.67165,16464.02316,16380.23623,16297.2978,16215.19502,16133.91533
Kentucky,1980,"3,660,777",1,2588560.241,1494505.952,1056775.293,818574.6222,668363.3803,564870.1546,489191.9037,431426.7069,385879.7775,349041.3917,318629.7396,293096.7313,271354.845,252617.6128,236302.1393,221967.2095,209272.692,197952.1491,187793.8977,178627.6271,170314.7598,162741.388,155813.0164,149450.5952,143587.4874,138167.1241,133141.1723,128468.0877,124111.9639,120041.6068,116229.786,112652.6248,109289.099,106120.6236,103130.7086,100304.6719,97629.39855,95093.13654,92685.32455,90396.44474,88217.89702,86141.89099,84161.3529,82269.845,80461.49571,78730.93868,77073.25958,75483.94951,73958.86403,72494.18704,71086.39891,69732.24825,68428.7268,67173.04715,65962.62284,64795.05053,63668.09411,62579.67042,61527.83634,60510.77726,59526.79661,58574.30641,57651.81873,56757.93795,55891.35366,55050.83429,54235.22129,53443.42373,52674.41352,51927.22086,51200.93025,50494.6767,49807.64228,49139.05301,48488.17588,47854.31626,47236.81534,46635.0479,46048.42017,45476.3679,44918.35453,44373.8695,43842.42674,43323.56318,42816.83741,42321.82843,41838.13451,41365.37205,40903.17461,40451.19196,40009.08915,39576.54575,39153.25502,38738.9232,38333.26885,37936.02218,37546.92449,37165.72756,36792.19318,36426.0926,36067.20609,35715.32249,35370.23882,35031.75985,34699.69776,34373.87179,34054.10789,33740.23845,33432.10196,33129.54278,32832.41083,32540.56139,32253.85482,31972.15637,31695.33595,31423.26795,31155.83102,30892.90791,30634.38531,30380.15365,30130.10698,29884.14281,29642.16196,29404.06845,29169.76935,28939.17467,28712.19725,28488.75263,28268.75897,28052.13693,27838.8096,27628.70238,27421.74289,27217.86093,27016.98837,26819.05905,26624.00875,26431.77513,26242.2976,26055.5173,25871.37706,25689.8213,25510.79597,25334.24855,25160.12794,24988.38445,24818.96972,24651.83671,24486.93963,24324.23391,24163.67615,24005.22411,23848.83662,23694.47359,23542.09598,23391.66571,23243.1457,23096.49978,22951.69271,22808.69012,22667.45848,22527.9651,22390.17809,22254.06632,22119.59944,21986.74779,21855.48245,21725.77518,21597.59839,21470.92517,21345.7292,21221.9848,21099.66687,20978.75088,20859.21286,20741.0294,20624.1776,20508.63508,20394.37996,20281.39083,20169.64678,20059.12734,19949.81248,19841.68262,19734.71859,19628.90164,19524.21342,19420.63596,19318.15168,19216.74336,19116.39414,19017.08753,18918.80735,18821.53777,18725.26329,18629.96871,18535.63915,18442.26002,18349.81703
Kentucky,1990,"3,685,296",1,2605897.792,1504515.792,1063853.319,824057.2373,672839.9168,568653.5184,492468.3929,434316.2987,388464.3071,351379.1866,320763.8446,295059.8224,273172.3142,254309.5846,237884.8339,223453.8922,210674.3499,199277.9848,189051.6959,179824.0318,171455.4869,163831.3905,156856.6144,150451.5792,144549.2017,139092.5342,134032.9197,129328.5359,124943.2359,120845.6165,117008.265,113407.1448,110021.091,106831.3939,103821.4531,100976.4884,98283.29668,95730.0474,93306.10846,91001.89829,88808.75918,86718.84857,84725.04531,82820.86854,81000.40737,79258.25948,77589.47765,75989.52277,74454.22264,72979.73559,71562.51844,70199.298,68887.04588,67622.956,66404.42455,65229.03212,64094.52763,62998.81394,61939.93493,60916.06383,59925.49271,58966.62296,58037.95669,57138.08891,56265.70044,55419.55148,54598.4757,53801.37488,53027.21401,52275.01684,51543.86172,50832.87785,50141.24184,49468.17451,48812.93797,48174.83291,47553.19612,46947.39819,46356.84137,45780.95763,45219.20681,44671.07496,44136.07273,43613.73394,43103.61424,42605.28981,42118.35622,41642.42732,41177.13419,40722.12427,40277.06037,39841.6199,39415.49406,38998.38715,38590.01582,38190.10849,37798.40472,37414.65463,37038.6184,36670.06577,36308.77552,35954.5351,35607.14014,35266.39411,34932.10795,34604.09967,34282.19408,33966.22241,33656.0221,33351.43645,33052.31439,32758.51021,32469.88335,32186.29815,31907.62366,31633.73341,31364.50525,31099.82115,30839.56702,30583.63258,30331.91116,30084.29958,29840.698,29601.0098,29365.14142,29133.00227,28904.50461,28679.56341,28458.09629,28240.02337,28025.26722,27813.75275,27605.4071,27400.15959,27197.94163,26998.68662,26802.32993,26608.80877,26418.06217,26230.03086,26044.6573,25861.88552,25681.66112,25503.93123,25328.6444,25155.75061,24985.20118,24816.94875,24650.94723,24487.15175,24325.51862,24166.0053,24008.57036,23853.17345,23699.77525,23548.33744,23398.82267,23251.19455,23105.4176,22961.45721,22819.27964,22678.85197,22540.1421,22403.11869,22267.75117,22134.00971,22001.86519,21871.28917,21742.25389,21614.73224,21488.69774,21364.12453,21240.98734,21119.26148,20998.92283,20879.9478,20762.31336,20645.99696,20530.97659,20417.23069,20304.7382,20193.47853,20083.4315,19974.57741,19866.89697,19760.37128,19654.98188,19550.71069,19447.53999,19345.45246,19244.43113,19144.45938,19045.52095,18947.59988,18850.68058,18754.74774,18659.78638,18565.78182,18472.71967
Kentucky,2000,"4,041,769",1,2857962.268,1650045.285,1166758.21,903767.0233,737922.6845,623658.4965,540104.1012,476327.0446,426039.8605,385367.5536,351790.8367,323600.504,299595.8509,278908.5586,260895.0671,245068.2427,231052.555,218553.837,207338.3749,197218.1331,188040.1118,179678.5483,172029.1129,165004.5285,158531.2231,152546.7405,146997.7173,141838.2858,137028.8024,132534.8266,128326.2941,124376.8431,120663.2615,117165.0299,113863.9422,110743.7884,107790.0884,104989.8673,102331.4645,99804.3716,97399.09353,95107.02909,92920.36831,90832.00346,88835.45189,86924.78872,85094.5882,83339.87215,81656.0648,80038.95289,78484.65051,76989.56786,75550.38362,74164.02027,72827.62215,71538.53583,70294.29246,69092.59208,67931.28933,66808.38076,65721.99323,64670.37349,63651.87875,62664.96815,61708.19489,60780.19925,59879.70207,59005.49892,58156.45467,57331.49862,56529.61999,55749.86375,54991.32685,54253.15476,53534.5382,52834.71022,52152.94346,51488.54763,50840.86716,50209.27907,49593.19097,48992.03916,48405.28699,47832.42318,47272.96039,46726.43381,46192.39988,45670.4351,45160.1349,44661.11256,44172.99832,43695.43836,43228.09403,42770.64101,42322.76855,41884.1788,41454.58613,41033.71648,40621.30686,40217.10469,39820.8674,39432.36184,39051.3639,38677.65804,38311.0369,37951.30088,37598.25785,37251.72274,36911.51723,36577.46948,36249.4138,35927.19039,35610.6451,35299.62914,34993.9989,34693.61567,34398.34548,34108.0589,33822.63079,33541.9402,33265.87016,32994.30749,32727.14271,32464.26984,32205.58627,31950.99267,31700.39278,31453.69336,31210.80406,30971.63729,30736.10811,30504.13417,30275.63557,30050.53478,29828.75659,29610.22795,29394.87798,29182.63782,28973.44059,28767.22131,28563.91684,28363.46583,28165.8086,27970.88717,27778.64512,27589.02758,27401.98117,27217.45394,27035.39535,26855.75618,26678.48853,26503.54573,26330.88236,26160.45415,25992.21797,25826.13181,25662.15471,25500.24675,25340.36902,25182.48357,25026.55338,24872.54236,24720.41529,24570.13781,24421.67641,24274.99835,24130.07169,23986.86525,23845.34858,23705.49196,23567.26634,23430.64336,23295.59529,23162.09508,23030.11626,22899.63296,22770.61992,22643.05242,22516.9063,22392.15793,22268.78422,22146.76257,22026.07087,21906.68749,21788.59128,21671.76153,21556.17798,21441.82079,21328.67055,21216.70825,21105.91528,20996.27342,20887.76482,20780.37201,20674.07785,20568.86557,20464.71875,20361.62127,20259.55736
Kentucky,2010,"4,339,367",1,3068395.832,1771539.159,1252667.353,970311.9591,792256.3971,669578.8648,579872.3068,511399.3053,457409.4441,413742.4096,377693.4178,347427.4132,321655.2823,299444.7716,280104.9354,263112.7719,248065.1003,234646.0938,222604.8302,211739.4286,201885.6238,192908.3931,184695.7249,177153.9159,170203.977,163778.8532,157821.2519,152281.9282,147118.3196,142293.4495,137775.04,133534.7885,129547.7736,125791.965,122247.8161,118897.9234,115726.7406,112720.3374,109866.1947,107153.0304,104570.6502,102109.8196,99762.15362,97520.02115,95376.46222,93325.11573,91360.15638,89476.23948,87668.45234,85932.27146,84263.52481,82658.35829,81113.206,79624.76384,78189.96589,76805.96333,75470.10554,74179.9232,72933.113,71727.52397,70561.14503,69432.09386,68338.60672,67279.02927,66251.80819,65255.48365,64288.68229,63350.11101,62438.55109,61552.85302,60691.93155,59854.76137,59040.37292,58247.84876,57476.32001,56724.96325,55992.99758,55279.68186,54584.31227,53906.21995,53244.76889,52599.3539,51969.39879,51354.35466,50753.69827,50166.93059,49593.57541,49033.17804,48485.30411,47949.53844,47425.48404,46912.76104,46411.00585,45919.87028,45439.02069,44968.1373,44506.91344,44055.0549,43612.27929,43178.31547,42752.90297,42335.79151,41926.74045,41525.51839,41131.9027,40745.6791,40366.64129,39994.59057,39629.33552,39270.69162,38918.48099,38572.53208,38232.67935,37898.7631,37570.6291,37248.12846,36931.11735,36619.45678,36313.01242,36011.65441,35715.25715,35423.69916,35136.86286,34854.6345,34576.9039,34303.5644,34034.51268,33769.64864,33508.87525,33252.09847,32999.22713,32750.1728,32504.8497,32263.17461,32025.06674,31790.44771,31559.24138,31331.37384,31106.77329,30885.36995,30667.09605,30451.8857,30239.67485,30030.40123,29824.00428,29620.42507,29419.60632,29221.49224,29026.02856,28833.16244,28642.84246,28455.01852,28269.64183,28086.66488,27906.04137,27727.72618,27551.67534,27377.846,27206.19637,27036.68571,26869.27428,26703.92333,26540.59505,26379.25255,26219.85984,26062.38178,25906.78408,25753.03326,25601.09664,25450.94228,25302.53902,25155.8564,25010.86467,24867.53475,24725.83824,24585.74738,24447.23502,24310.27464,24174.84031,24040.90664,23908.44885,23777.44266,23647.86435,23519.6907,23392.89899,23267.467,23143.37295,23020.59557,22899.11401,22778.90786,22659.95713,22542.24227,22425.74412,22310.4439,22196.32323,22083.36411,21971.54889,21860.86028,21751.28135
Kentucky,2020,"4,504,111",1,3184887.479,1838795.643,1300224.869,1007149.852,822334.411,694999.4263,601887.1588,530814.5798,474774.9936,429450.14,392032.5484,360617.4949,333866.9251,310813.1923,290739.1192,273101.8482,257482.8918,243554.4327,231056.0225,219778.116,209550.2115,200232.1602,191707.6981,183879.5643,176665.7709,169996.7174,163812.9357,158063.3116,152703.6665,147695.6203,143005.6694,138604.4367,134466.0547,130567.6569,126888.9544,123411.883,120120.3063,116999.765,114037.2648,111221.0952,108540.6749,105986.4189,103549.6238,101222.3687,98997.42959,96868.20372,94828.6447,92873.2049,90996.78511,89194.69013,87462.58951,85796.48284,84192.66885,82647.71798,81158.44793,79721.90171,78335.32808,76996.16396,75702.01862,74450.6594,73239.99888,72068.08329,70933.08191,69833.2776,68767.05808,67732.90807,66729.4021,65755.19796,64809.03067,63889.70707,62996.10072,62127.14737,61281.84067,60459.22832,59658.40848,58878.52647,58118.77172,57378.37497,56656.60567,55952.76958,55266.20653,54596.28836,53942.41701,53304.02272,52680.56241,52071.5181,51476.39549,50894.72263,50326.04866,49769.94266,49225.99253,48693.804,48172.99968,47663.21814,47164.1131,46675.35262,46196.6184,45727.60505,45268.01947,44817.58021,44376.01692,43943.06982,43518.48914,43102.03469,42693.47538,42292.58879,41899.16081,41512.98519,41133.86323,40761.60342,40396.02112,40036.93825,39684.18302,39337.58963,38996.99803,38662.25365,38333.20721,38009.71445,37691.63593,37378.83686,37071.18688,36768.55989,36470.83386,36177.89069,35889.61605,35605.89922,35326.63295,35051.71334,34781.03969,34514.51438,34252.04279,33993.53311,33738.89631,33488.04602,33240.89839,32997.37205,32757.38798,32520.86945,32287.74193,32057.93301,31831.37235,31607.99153,31387.7241,31170.50541,30956.27259,30744.96451,30536.52167,30330.88618,30128.00172,29927.81345,29730.26797,29535.31329,29342.89878,29152.97511,28965.49422,28780.4093,28597.67469,28417.24592,28239.07961,28063.13348,27889.36627,27717.73778,27548.20874,27380.74087,27215.29681,27051.8401,26890.33513,26730.74716,26573.04226,26417.1873,26263.14991,26110.89848,25960.40214,25811.6307,25664.55468,25519.14527,25375.37429,25233.21422,25092.63811,24953.61966,24816.1331,24680.15327,24545.65552,24412.61576,24281.0104,24150.81638,24022.0111,23894.57248,23768.47887,23643.70909,23520.2424,23398.0585,23277.13749,23157.4599,23039.00664,22921.75903,22805.69874,22690.80784,22577.06874
Kentucky,2030,"4,670,409",1,3302477.93,1906686.522,1348230.969,1044335.218,852696.135,720659.7665,624109.6652,550412.9884,492304.3431,445306.0333,406506.9323,373931.9916,346193.7538,322288.8453,301473.6097,283185.1462,266989.5163,252546.7993,239586.9305,227892.628,217287.0952,207625.0086,198785.8115,190668.6522,183188.5156,176273.2313,169861.1359,163899.2277,158341.6971,153148.7469,148285.6365,143721.9042,139430.7275,135388.3954,131573.8701,127968.4205,124555.3142,121319.5582,118247.6783,115327.5319,112548.1468,109899.5841,107372.8191,104959.6386,102652.5516,100444.7118,98329.84944,96302.21209,94356.51229,92487.88147,90691.82931,88964.20767,87301.17864,85699.18606,84154.93009,82665.3446,81227.57675,79838.96885,78497.04186,77199.48073,75944.12096,74728.93662,73552.02942,72411.61881,71306.03298,70233.70073,69193.14393,68182.97082,67201.86973,66248.60343,65322.0039,64420.96759,63544.451,62691.46666,61861.07945,61052.40311,60264.59716,59496.86394,58748.44592,58018.62323,57306.71132,56612.05885,55934.04566,55272.08098,54625.60165,53994.07058,53376.97522,52773.82619,52184.156,51607.51779,51043.48427,50491.6466,49951.61346,49423.01009,48905.47739,48398.6712,47902.26145,47415.93148,46939.37736,46472.30726,46014.44085,45565.50874,45125.25196,44693.42143,44269.77754,43854.08968,43446.13579,43045.70203,42652.58236,42266.5782,41887.49809,41515.15739,41149.37795,40789.98785,40436.82114,40089.71754,39748.52225,39413.08568,39083.26327,38758.91523,38439.90638,38126.10598,37817.38749,37513.62846,37214.71032,36920.51827,36630.94111,36345.87108,36065.20379,35788.838,35516.67559,35248.62137,34984.58304,34724.47101,34468.19834,34215.68067,33966.83605,33721.58493,33479.85002,33241.55625,33006.63064,32775.0023,32546.60229,32321.36358,32099.221,31880.11112,31663.97229,31450.74446,31240.36922,31032.78972,30827.95059,30625.79791,30426.27919,30229.34327,30034.94034,29843.02182,29653.5404,29466.44995,29281.70549,29099.26319,28919.08026,28741.115,28565.32671,28391.6757,28220.12322,28050.63146,27883.1635,27717.68333,27554.15574,27392.5464,27232.82173,27074.94897,26918.89609,26764.63181,26612.12554,26461.34741,26312.26821,26164.85939,26019.09302,25874.94181,25732.37907,25591.37867,25451.91507,25313.9633,25177.49889,25042.49792,24908.93698,24776.79315,24646.04399,24516.66753,24388.64229,24261.94718,24136.5616,24012.46535,23889.63863,23768.06208,23647.71668,23528.58385,23410.64535
Kentucky,2040,"4,739,798",1,3351543.091,1935014.306,1368261.737,1059850.984,865364.7051,731366.6624,633382.1091,558590.5152,499618.5454,451921.9782,412546.4362,379487.5271,351337.1802,327077.1147,305952.6256,287392.4491,270956.1995,256298.906,243146.4914,231278.4458,220515.3458,210709.7088,201739.1871,193501.4306,185910.161,178892.1359,172384.7755,166334.2908,160694.1916,155424.0892,150488.7273,145857.1913,141502.2602,137399.8709,133528.6729,129869.6568,126405.8418,123122.0119,120004.4929,117040.9616,114220.283,111532.3704,108968.0651,106519.0318,104177.6683,101937.0264,99790.74335,97732.98124,95758.37404,93861.98083,92039.24458,90285.95554,88598.21877,86972.42526,85405.22617,83893.50979,82434.38092,81025.14236,79663.27827,78346.43917,77072.42843,75839.19,74644.79741,73487.44363,72365.43204,71277.16806,70221.15164,69195.97031,68200.29293,67232.86388,66292.49779,65378.07471,64488.53565,63622.87846,62780.15412,61959.46322,61159.95278,60380.81329,59621.27597,58880.61025,58158.12141,57453.14843,56765.06195,56093.26241,55437.17829,54796.26451,54170.00092,53557.89087,52959.4599,52374.25453,51801.84112,51241.80476,50693.74831,50157.29143,49632.06972,49117.73387,48613.94893,48120.39352,47636.7592,47162.7498,46698.08084,46242.47891,45795.68119,45357.43493,44927.49693,44505.63316,44091.61827,43685.23524,43286.27496,42894.53591,42509.82378,42131.95118,41760.73733,41396.00775,41037.59401,40685.33346,40339.06901,39998.64884,39663.92623,39334.75932,39011.01094,38692.54838,38379.24324,38070.97123,37767.61205,37469.04917,37175.16973,36885.8644,36601.02721,36320.55544,36044.34949,35772.31277,35504.3516,35240.37506,34980.29494,34724.02559,34471.48387,34222.58904,33977.26265,33735.42853,33497.01262,33261.94296,33030.14959,32801.5645,32576.12152,32353.75632,32134.40629,31918.01052,31704.50972,31493.84619,31285.96375,31080.80768,30878.32469,30678.46288,30481.17169,30286.40182,30094.10526,29904.23519,29716.74598,29531.59311,29348.73319,29168.12389,28989.7239,28813.49294,28639.39169,28467.38178,28297.42574,28129.48702,27963.52989,27799.5195,27637.4218,27477.20351,27318.83214,27162.27594,27007.50388,26854.48563,26703.19155,26553.59266,26405.66063,26259.36775,26114.68694,25971.59169,25830.05608,25690.05474,25551.56287,25414.55618,25279.01092,25144.90381,25012.2121,24880.91349,24750.98616,24622.40874,24495.1603,24369.22034,24244.56878,24121.18595,23999.05258,23878.14978,23758.45905
Louisiana,1940,"2,363,880",1,1671515.578,965049.9689,682393.3772,528579.6371,431583.4664,364754.6029,315886.7523,278585.9297,249174.8305,225387.1145,205749.3447,189261.8701,175222.4435,163123.2174,152587.7979,143331.2783,135134.0251,127823.991,121264.4853,115345.5332,109977.6508,105087.284,100613.4144,96504.99689,92719.00191,89218.90118,85973.4844,82955.92526,80143.03775,77514.67883,75053.26505,72743.37842,70571.44301,68525.45779,66594.77466,64769.91302,63042.40402,61404.65907,59849.85838,58371.85597,56965.0985,55624.55547,54345.6591,53124.25236,51956.54378,50839.06813,49768.65208,48742.38408,47757.58794,46811.79948,45902.74596,45028.32786,44186.60265,43375.77042,42594.16099,41840.22245,41112.5109,40409.68115,39730.47847,39073.73111,38438.34354,37823.29036,37227.61077,36650.40355,36090.82254,35548.07249,35021.40526,34510.11643,34013.5421,33531.05607,33062.06715,32606.0168,32162.37685,31730.64752,31310.35548,30901.05219,30502.31223,30113.73188,29734.92772,29365.53539,29005.20843,28653.61715,28310.44768,27975.401,27648.19207,27328.54905,27016.21251,26710.93478,26412.47921,26120.61965,25835.13983,25555.83281,25282.50054,25014.95332,24753.00942,24496.49463,24245.24189,23999.09092,23757.88791,23521.48513,23289.74071,23062.51829,22839.68681,22621.12018,22406.69714,22196.30096,21989.81925,21787.14378,21588.17027,21392.79819,21200.93065,21012.4742,20827.33866,20645.43702,20466.68528,20291.00233,20118.30981,19948.53201,19781.59575,19617.43029,19455.96721,19297.14034,19140.88561,18987.14107,18835.8467,18686.94439,18540.37786,18396.09257,18254.03567,18114.15594,17976.40371,17840.7308,17707.09048,17575.43743,17445.72763,17317.91838,17191.96821,17067.83685,16945.48519,16824.87522,16705.97002,16588.7337,16473.13136,16359.12908,16246.69387,16135.79364,16026.39716,15918.47407,15811.99479,15706.93054,15603.25329,15500.93578,15399.95141,15300.2743,15201.87923,15104.74163,15008.83754,14914.14361,14820.63708,14728.29577,14637.09801,14547.02271,14458.04926,14370.15757,14283.32802,14197.54149,14112.7793,14029.02319,13946.25537,13864.45844,13783.61543,13703.70974,13624.72516,13546.64587,13469.45637,13393.14156,13317.68664,13243.07716,13169.299,13096.33834,13024.18165,12952.81574,12882.22766,12812.40477,12743.3347,12675.00534,12607.40483,12540.52157,12474.34421,12408.86164,12344.06296,12279.93753,12216.47489,12153.66484,12091.49735,12029.96261,11969.05101,11908.75314,11849.05977
